100000
200664
42441
65729
0,0,11,1,64024
0,0,13,1,96450
0,0,5,1,53686
0,0,4,1,51069
1,0,15,1,48615
1,0,8,1,90600
2,0,10,1,46902
3,0,15,1,56230
3,0,7,1,74702
3,0,13,1,24986
4,0,9,1,96763
4,0,5,1,87897
5,0,6,1,95060
5,0,12,1,45099
6,0,8,1,74188
6,0,2,1,64162
7,0,2,1,39772
7,0,8,1,11098
8,0,11,1,19691
9,0,10,1,85115
10,0,1,1,45036
11,0,11,1,44257
11,0,6,1,85870
12,0,10,1,21333
12,0,8,1,72422
12,0,7,1,79108
13,0,2,1,31646
13,0,5,1,94018
14,0,3,1,56778
14,0,10,1,68480
15,0,15,1,61553
15,0,12,1,14979
15,0,13,1,91344
16,0,11,1,4346
16,0,9,1,5035
16,0,8,1,53092
17,0,1,1,32324
17,0,6,1,43793
18,0,2,1,93046
18,0,3,1,13813
18,0,6,1,84707
19,0,5,1,43923
19,0,5,1,51338
20,0,10,1,21190
20,0,2,1,89538
20,0,10,1,97964
21,0,12,1,20097
22,0,14,1,43689
22,0,9,1,47046
23,0,12,1,78189
24,0,11,1,50035
24,0,11,1,89361
24,0,12,1,45747
25,0,10,1,91682
25,0,1,1,29394
25,0,5,1,65354
26,0,1,1,8563
27,0,9,1,45981
27,0,5,1,22359
28,0,14,1,70582
28,0,2,1,15443
28,0,13,1,93154
29,0,13,1,72860
30,0,7,1,53876
30,0,9,1,77814
30,0,1,1,96123
31,0,4,1,81350
31,0,1,1,28549
32,0,13,1,28210
32,0,6,1,70054
33,0,13,1,4650
33,0,2,1,45986
34,0,8,1,98570
34,0,8,1,10566
35,0,3,1,86837
36,0,12,1,60688
36,0,10,1,30641
36,0,14,1,56856
37,0,15,1,8579
38,0,8,1,1150
39,0,1,1,58924
39,0,5,1,61638
40,0,5,1,81528
40,0,13,1,4523
41,0,13,1,17369
42,0,5,1,75131
43,0,6,1,92585
44,0,13,1,39676
44,0,2,1,13713
45,0,11,1,19353
45,0,12,1,73368
45,0,13,1,96730
46,0,2,1,91099
46,0,4,1,94176
47,0,10,1,66199
47,0,15,1,33413
48,0,12,1,11784
49,0,6,1,67049
50,0,2,1,45714
50,0,1,1,56054
51,0,4,1,688
52,0,6,1,8446
53,0,2,1,62771
54,0,1,1,56383
54,0,10,1,39436
54,0,2,1,14240
55,0,10,1,21919
55,0,3,1,94849
56,0,7,1,27230
56,0,7,1,22256
57,0,14,1,60009
58,0,12,1,36604
59,0,5,1,14588
59,0,12,1,71762
59,0,15,1,416
60,0,12,1,275
60,0,1,1,56350
60,0,7,1,20292
61,0,13,1,46624
61,0,3,1,62258
62,0,3,1,61575
62,0,14,1,65431
62,0,11,1,78339
63,0,12,1,53903
63,0,5,1,43034
64,0,7,1,69792
65,0,2,1,13026
66,0,14,1,33246
67,0,6,1,55549
67,0,3,1,29581
68,0,3,1,847
69,0,15,1,68795
69,0,8,1,98085
69,0,15,1,78066
70,0,11,1,97471
71,0,6,1,54119
71,0,15,1,42681
72,0,8,1,51359
72,0,6,1,94994
72,0,8,1,23335
73,0,6,1,1024
74,0,11,1,55872
74,0,3,1,63373
75,0,9,1,64688
76,0,3,1,26310
77,0,6,1,90463
77,0,2,1,48706
78,0,15,1,69698
79,0,15,1,76264
79,0,14,1,1202
80,0,7,1,62794
80,0,10,1,44200
80,0,14,1,14931
81,0,7,1,19477
82,0,12,1,90986
83,0,5,1,91137
83,0,10,1,13714
84,0,13,1,26185
84,0,15,1,15848
85,0,1,1,98980
85,0,13,1,91932
85,0,14,1,30065
86,0,2,1,83910
87,0,13,1,13865
87,0,3,1,62094
87,0,4,1,75868
88,0,8,1,988
88,0,15,1,61743
88,0,12,1,9992
89,0,2,1,67990
89,0,7,1,98557
90,0,14,1,93636
91,0,7,1,46665
91,0,9,1,17143
91,0,4,1,51695
92,0,15,1,82979
93,0,2,1,38000
93,0,6,1,83668
93,0,7,1,71101
94,0,14,1,82937
94,0,12,1,79376
95,0,3,1,75800
96,0,6,1,7008
96,0,13,1,51829
97,0,13,1,48592
97,0,15,1,49388
97,0,12,1,26542
98,0,5,1,66104
98,0,10,1,17180
98,0,13,1,18844
99,0,11,1,5832
99,0,5,1,61015
100,0,2,1,95394
101,0,4,1,33581
101,0,3,1,19983
101,0,14,1,57444
102,0,4,1,55760
102,0,5,1,34605
103,0,2,1,39524
104,0,1,1,63928
104,0,5,1,29737
105,0,9,1,11999
105,0,12,1,63252
106,0,5,1,21707
106,0,11,1,14430
106,0,6,1,36880
107,0,13,1,1618
107,0,6,1,55946
108,0,10,1,25552
108,0,6,1,8909
109,0,2,1,66093
110,0,6,1,49970
110,0,2,1,74610
111,0,15,1,67752
111,0,11,1,33635
111,0,15,1,57114
112,0,5,1,95161
112,0,6,1,27565
112,0,11,1,83799
113,0,15,1,64828
113,0,5,1,66194
114,0,15,1,66729
115,0,8,1,82669
115,0,11,1,94924
115,0,10,1,52742
116,0,13,1,44539
116,0,3,1,25404
117,0,2,1,84047
117,0,8,1,11697
117,0,4,1,2459
118,0,4,1,53269
118,0,7,1,49238
119,0,3,1,61663
119,0,12,1,56585
120,0,10,1,49479
121,0,13,1,75567
121,0,14,1,15171
122,0,8,1,40333
122,0,12,1,3096
122,0,8,1,76086
123,0,8,1,79098
123,0,2,1,69957
124,0,5,1,46229
124,0,15,1,45097
124,0,3,1,67467
125,0,9,1,70855
125,0,7,1,64600
125,0,8,1,36286
126,0,6,1,52166
126,0,3,1,35401
126,0,4,1,96040
127,0,3,1,37519
127,0,10,1,96642
127,0,14,1,84481
128,0,9,1,32795
128,0,14,1,47161
128,0,12,1,77647
129,0,15,1,56448
130,0,9,1,79743
131,0,1,1,71719
132,0,14,1,6810
133,0,15,1,35288
134,0,15,1,52315
135,0,13,1,65389
135,0,1,1,56098
136,0,11,1,62392
136,0,2,1,56780
137,0,7,1,58234
137,0,1,1,11015
138,0,6,1,70631
139,0,8,1,14873
139,0,8,1,2675
140,0,1,1,34941
140,0,13,1,55183
140,0,15,1,42254
141,0,9,1,59910
141,0,15,1,77364
141,0,1,1,75423
142,0,15,1,91829
142,0,5,1,23700
142,0,10,1,19791
143,0,15,1,66389
143,0,11,1,33663
143,0,8,1,33004
144,0,6,1,61753
144,0,15,1,66107
145,0,2,1,55597
145,0,15,1,85670
145,0,10,1,23547
146,0,12,1,62409
146,0,3,1,25944
147,0,11,1,25925
147,0,10,1,50689
147,0,13,1,96519
148,0,10,1,17555
148,0,12,1,36367
149,0,2,1,90654
149,0,3,1,34083
150,0,4,1,95397
150,0,14,1,54317
150,0,7,1,16207
151,0,13,1,27416
151,0,10,1,46875
152,0,15,1,63874
152,0,3,1,38509
153,0,10,1,19113
153,0,12,1,70402
154,0,10,1,13566
155,0,12,1,2300
156,0,13,1,79833
156,0,1,1,56338
156,0,7,1,9305
157,0,3,1,85409
157,0,11,1,53587
157,0,12,1,69882
158,0,10,1,94264
158,0,4,1,75031
159,0,8,1,26217
159,0,15,1,27444
160,0,12,1,38163
160,0,3,1,74114
161,0,10,1,45835
162,0,13,1,31984
162,0,8,1,3501
163,0,8,1,25493
164,0,2,1,87294
164,0,2,1,71773
164,0,13,1,84547
165,0,14,1,34626
166,0,11,1,34308
167,0,3,1,62678
168,0,13,1,70378
168,0,13,1,68783
168,0,13,1,18087
