1000
1984
24
796
0,0,15,1,591
0,0,10,1,878
1,0,12,1,108
1,0,12,1,15
1,0,11,1,958
2,0,13,1,66
2,0,14,1,473
2,0,2,1,453
3,0,4,1,59
3,0,4,1,622
4,0,13,1,43
4,0,9,1,729
4,0,7,1,652
5,0,1,1,842
6,0,8,1,499
6,0,6,1,652
7,0,12,1,473
7,0,7,1,437
7,0,11,1,431
8,0,9,1,789
8,0,9,1,235
9,0,11,1,759
9,0,11,1,244
9,0,12,1,549
10,0,9,1,350
10,0,14,1,721
10,0,12,1,715
11,0,13,1,339
11,0,9,1,74
11,0,9,1,82
12,0,8,1,933
12,0,2,1,964
12,0,8,1,442
13,0,2,1,378
14,0,8,1,179
14,0,5,1,89
14,0,13,1,921
15,0,6,1,477
15,0,14,1,695
15,0,8,1,722
16,0,8,1,320
16,0,7,1,38
16,0,15,1,895
17,0,15,1,564
18,0,8,1,436
18,0,6,1,131
18,0,15,1,424
19,0,11,1,495
19,0,11,1,645
20,0,11,1,150
20,0,9,1,938
20,0,8,1,163
21,0,12,1,243
22,0,3,1,932
22,0,15,1,278
23,0,12,1,543
23,0,14,1,971
23,0,9,1,752
24,0,11,1,796
24,0,4,1,150
24,0,12,1,340
25,0,14,1,100
26,0,12,1,201
26,0,11,1,766
26,0,2,1,888
27,0,4,1,560
27,0,4,1,392
28,0,11,1,269
28,0,15,1,469
29,0,6,1,290
30,0,8,1,616
30,0,11,1,519
31,0,15,1,316
31,0,4,1,629
31,0,14,1,177
32,0,3,1,372
32,0,14,1,793
32,0,5,1,166
33,0,7,1,889
33,0,10,1,191
34,0,11,1,511
34,0,8,1,848
34,0,7,1,46
35,0,3,1,150
35,0,12,1,432
35,0,1,1,780
36,0,1,1,955
36,0,7,1,196
36,0,2,1,977
37,0,13,1,222
37,0,1,1,896
38,0,8,1,590
38,0,12,1,556
39,0,12,1,534
39,0,12,1,787
39,0,8,1,78
40,0,7,1,827
40,0,15,1,558
40,0,14,1,537
41,0,5,1,737
41,0,13,1,220
42,0,11,1,759
42,0,10,1,200
42,0,7,1,557
43,0,12,1,77
43,0,2,1,719
44,0,9,1,823
44,0,14,1,784
45,0,14,1,251
45,0,3,1,245
46,0,1,1,708
46,0,11,1,493
47,0,10,1,346
47,0,6,1,76
48,0,2,1,218
48,0,10,1,958
49,0,10,1,52
50,0,10,1,164
51,0,7,1,55
51,0,4,1,821
51,0,9,1,876
52,0,4,1,243
53,0,8,1,668
53,0,2,1,766
53,0,2,1,320
54,0,8,1,786
54,0,2,1,261
55,0,1,1,128
55,0,4,1,338
56,0,5,1,827
56,0,8,1,140
57,0,1,1,279
58,0,7,1,758
59,0,8,1,62
59,0,11,1,709
59,0,4,1,850
60,0,10,1,503
60,0,8,1,651
60,0,12,1,474
61,0,14,1,993
62,0,15,1,208
63,0,9,1,783
64,0,9,1,730
64,0,2,1,257
65,0,1,1,725
65,0,5,1,968
66,0,15,1,212
66,0,13,1,589
67,0,7,1,423
68,0,5,1,86
68,0,14,1,684
69,0,3,1,728
69,0,14,1,475
69,0,14,1,880
70,0,7,1,839
70,0,7,1,202
70,0,11,1,312
71,0,7,1,480
72,0,12,1,195
72,0,11,1,400
73,0,1,1,870
73,0,15,1,683
74,0,6,1,239
74,0,5,1,561
74,0,11,1,471
75,0,6,1,342
75,0,13,1,294
75,0,3,1,485
76,0,4,1,79
76,0,12,1,436
77,0,1,1,323
77,0,13,1,535
78,0,8,1,781
78,0,3,1,622
78,0,15,1,195
79,0,12,1,928
80,0,9,1,885
