10000
20066
10
5900
0,0,12,1,5909
0,0,10,1,8760
0,0,11,1,1186
0,0,3,1,2735
1,0,14,1,1465
1,0,6,1,5679
1,0,7,1,2368
2,0,2,1,8858
2,0,11,1,1715
3,0,4,1,679
3,0,9,1,2901
4,0,4,1,9416
5,0,11,1,2817
5,0,1,1,9452
6,0,14,1,6751
7,0,10,1,9275
8,0,9,1,5533
8,0,5,1,1033
9,0,6,1,7746
9,0,4,1,7784
10,0,14,1,6147
10,0,2,1,5621
10,0,12,1,5900
11,0,10,1,1479
11,0,5,1,986
11,0,2,1,2646
12,0,1,1,9201
12,0,4,1,5108
12,0,15,1,4321
13,0,12,1,3952
14,0,12,1,4578
14,0,8,1,1229
14,0,10,1,4613
15,0,7,1,8001
16,0,11,1,7624
16,0,11,1,4516
17,0,13,1,7058
17,0,1,1,4476
18,0,12,1,6577
18,0,8,1,8208
18,0,8,1,9399
19,0,7,1,5986
20,0,13,1,3400
20,0,8,1,2370
20,0,10,1,9095
21,0,14,1,1260
22,0,15,1,8138
22,0,3,1,784
23,0,10,1,93
24,0,7,1,8430
25,0,14,1,6367
26,0,6,1,5812
26,0,15,1,8693
26,0,7,1,9146
27,0,10,1,9961
27,0,14,1,1344
28,0,14,1,1399
28,0,3,1,8429
29,0,11,1,5005
29,0,1,1,987
29,0,13,1,8182
30,0,12,1,3009
30,0,10,1,552
30,0,13,1,586
31,0,6,1,2874
31,0,4,1,7289
31,0,4,1,9636
32,0,11,1,6973
33,0,12,1,615
33,0,9,1,2385
34,0,3,1,7756
34,0,12,1,7202
34,0,10,1,179
35,0,15,1,6664
35,0,11,1,7333
35,0,14,1,9970
36,0,14,1,9102
36,0,5,1,854
36,0,9,1,6384
37,0,12,1,3164
37,0,12,1,5047
38,0,7,1,6725
38,0,15,1,9719
38,0,3,1,3740
39,0,5,1,6377
39,0,11,1,2671
40,0,14,1,3626
40,0,14,1,6826
41,0,12,1,3408
42,0,2,1,6906
43,0,14,1,2329
43,0,2,1,8319
43,0,8,1,6382
44,0,15,1,3858
45,0,10,1,9924
45,0,10,1,345
46,0,7,1,6915
47,0,4,1,7182
47,0,13,1,2322
47,0,11,1,6467
48,0,13,1,8230
48,0,2,1,9522
48,0,2,1,1890
49,0,8,1,8569
49,0,2,1,5750
50,0,6,1,9159
50,0,8,1,1300
50,0,4,1,5381
51,0,11,1,6020
52,0,3,1,6746
52,0,4,1,2734
53,0,12,1,9993
53,0,11,1,9137
53,0,12,1,9911
54,0,9,1,6863
54,0,8,1,3368
55,0,10,1,5358
56,0,4,1,3329
57,0,15,1,1048
58,0,12,1,3280
58,0,6,1,2889
59,0,1,1,4130
60,0,6,1,7699
60,0,4,1,3503
61,0,2,1,8682
