1000
1993
15
854
0,0,9,1,910
0,0,3,1,957
0,0,3,1,536
0,0,10,1,615
1,0,11,1,118
1,0,2,1,374
2,0,1,1,824
3,0,4,1,881
4,0,4,1,612
5,0,11,1,569
5,0,10,1,782
5,0,13,1,486
6,0,2,1,931
7,0,10,1,726
7,0,8,1,374
8,0,1,1,236
8,0,6,1,832
8,0,10,1,669
9,0,9,1,518
9,0,10,1,104
9,0,7,1,915
10,0,13,1,272
11,0,14,1,741
12,0,12,1,760
12,0,12,1,304
13,0,1,1,119
13,0,6,1,834
13,0,7,1,124
14,0,10,1,780
15,0,2,1,515
15,0,13,1,854
15,0,3,1,295
16,0,12,1,300
16,0,1,1,351
16,0,10,1,745
17,0,8,1,42
17,0,14,1,56
18,0,6,1,392
18,0,11,1,992
18,0,13,1,157
19,0,12,1,738
20,0,11,1,254
20,0,11,1,164
21,0,5,1,932
21,0,12,1,456
21,0,2,1,908
22,0,9,1,826
22,0,5,1,925
23,0,10,1,559
23,0,6,1,349
23,0,8,1,995
24,0,15,1,524
24,0,11,1,842
25,0,1,1,677
26,0,9,1,997
26,0,3,1,280
27,0,14,1,797
27,0,8,1,64
28,0,14,1,899
29,0,7,1,165
30,0,9,1,266
30,0,7,1,414
31,0,10,1,54
31,0,11,1,778
31,0,8,1,86
32,0,5,1,349
32,0,9,1,479
33,0,2,1,695
34,0,10,1,657
34,0,3,1,37
34,0,1,1,312
35,0,1,1,274
36,0,8,1,854
37,0,3,1,997
38,0,14,1,235
39,0,13,1,468
39,0,13,1,949
39,0,15,1,388
40,0,12,1,610
41,0,9,1,864
41,0,9,1,102
41,0,7,1,855
42,0,4,1,987
43,0,14,1,589
43,0,11,1,673
44,0,4,1,647
44,0,11,1,674
44,0,14,1,732
45,0,2,1,65
46,0,8,1,936
46,0,11,1,205
46,0,6,1,724
47,0,10,1,529
47,0,12,1,995
47,0,12,1,729
48,0,1,1,596
48,0,14,1,567
49,0,10,1,640
50,0,9,1,503
50,0,11,1,174
51,0,9,1,487
52,0,5,1,470
53,0,15,1,349
54,0,5,1,125
54,0,5,1,567
55,0,11,1,400
55,0,12,1,114
56,0,1,1,614
57,0,2,1,511
57,0,9,1,452
57,0,3,1,825
58,0,11,1,107
59,0,5,1,402
59,0,6,1,288
60,0,14,1,181
60,0,12,1,823
60,0,13,1,136
61,0,7,1,509
61,0,1,1,677
61,0,3,1,295
62,0,10,1,705
62,0,9,1,906
63,0,14,1,540
64,0,15,1,100
64,0,12,1,616
65,0,13,1,479
65,0,4,1,894
66,0,3,1,674
67,0,9,1,912
67,0,12,1,374
68,0,2,1,444
69,0,11,1,913
69,0,6,1,207
70,0,6,1,891
70,0,15,1,626
70,0,5,1,344
71,0,10,1,965
71,0,10,1,565
71,0,13,1,811
72,0,9,1,885
72,0,4,1,533
73,0,10,1,90
74,0,4,1,523
75,0,12,1,127
75,0,10,1,282
76,0,6,1,690
76,0,11,1,821
77,0,2,1,586
77,0,5,1,246
78,0,4,1,293
79,0,1,1,657
80,0,8,1,859
81,0,5,1,376
81,0,9,1,854
82,0,5,1,312
83,0,6,1,983
84,0,7,1,265
84,0,1,1,451
85,0,1,1,315
86,0,4,1,310
86,0,8,1,518
86,0,5,1,699
87,0,7,1,540
88,0,15,1,394
88,0,2,1,640
89,0,8,1,673
90,0,8,1,639
90,0,3,1,674
90,0,6,1,424
91,0,7,1,463
91,0,14,1,829
92,0,14,1,288
92,0,5,1,381
92,0,7,1,909
93,0,4,1,417
94,0,7,1,910
94,0,2,1,718
94,0,7,1,506
95,0,3,1,357
96,0,1,1,527
96,0,7,1,822
96,0,11,1,835
97,0,14,1,224
97,0,2,1,665
