100000
199863
50119
53009
0,0,1,1,91827
0,0,6,1,97088
1,0,7,1,65672
1,0,12,1,2956
1,0,6,1,13335
2,0,7,1,20136
3,0,2,1,21320
3,0,12,1,5648
4,0,5,1,27734
4,0,5,1,60753
4,0,3,1,92865
5,0,8,1,30197
5,0,11,1,62955
5,0,1,1,20294
6,0,7,1,46434
6,0,12,1,43471
6,0,10,1,27680
7,0,15,1,898
7,0,5,1,41809
8,0,2,1,14479
9,0,9,1,14746
9,0,4,1,12561
10,0,15,1,17971
10,0,6,1,66471
11,0,3,1,77342
12,0,10,1,86583
13,0,11,1,20799
13,0,4,1,54954
13,0,5,1,74823
14,0,10,1,66857
14,0,9,1,36650
15,0,5,1,37609
15,0,11,1,28666
16,0,15,1,66206
17,0,14,1,84670
18,0,3,1,73102
19,0,11,1,68948
20,0,5,1,48791
21,0,6,1,65427
21,0,6,1,76379
22,0,12,1,40477
23,0,7,1,62176
24,0,7,1,50687
24,0,8,1,37425
24,0,11,1,50134
25,0,7,1,17358
25,0,3,1,99146
26,0,3,1,69652
27,0,12,1,44737
27,0,4,1,87625
28,0,8,1,73837
28,0,14,1,64851
29,0,14,1,93612
29,0,10,1,24688
29,0,8,1,85058
30,0,13,1,10540
31,0,15,1,77354
31,0,4,1,38963
31,0,7,1,38000
32,0,11,1,76929
33,0,7,1,95728
34,0,4,1,50232
34,0,14,1,74036
35,0,11,1,43709
35,0,1,1,95858
35,0,15,1,148
36,0,4,1,89877
37,0,2,1,17784
38,0,13,1,53152
38,0,2,1,36433
39,0,6,1,87689
39,0,7,1,85602
39,0,9,1,67547
40,0,6,1,64525
41,0,13,1,45422
41,0,1,1,52772
42,0,1,1,72838
43,0,2,1,16598
44,0,7,1,77053
45,0,5,1,47530
45,0,5,1,60637
46,0,13,1,81655
47,0,9,1,99219
47,0,8,1,71808
47,0,14,1,63530
48,0,15,1,70559
48,0,5,1,51097
49,0,13,1,59625
50,0,10,1,80512
51,0,12,1,11126
51,0,9,1,21243
52,0,10,1,96387
52,0,8,1,77209
52,0,7,1,31127
53,0,9,1,28643
53,0,4,1,82638
54,0,1,1,35471
55,0,3,1,31715
55,0,15,1,87921
56,0,8,1,61367
56,0,2,1,70007
56,0,1,1,70653
57,0,13,1,34363
57,0,6,1,19000
58,0,4,1,39138
58,0,4,1,97629
58,0,6,1,55569
59,0,8,1,98794
59,0,15,1,6283
59,0,15,1,60559
60,0,15,1,63502
60,0,13,1,33659
60,0,2,1,70548
61,0,1,1,30077
61,0,10,1,54066
62,0,9,1,5652
62,0,13,1,87700
63,0,13,1,52077
63,0,12,1,36288
63,0,4,1,38551
64,0,11,1,88185
65,0,14,1,19842
65,0,14,1,82479
66,0,7,1,57316
67,0,12,1,58098
67,0,3,1,22975
67,0,15,1,10828
68,0,12,1,96222
68,0,10,1,2509
69,0,2,1,34319
69,0,7,1,21497
69,0,5,1,7848
70,0,12,1,74016
70,0,3,1,22011
70,0,14,1,88010
71,0,4,1,823
72,0,10,1,70720
73,0,8,1,89179
74,0,4,1,67495
75,0,14,1,27015
76,0,15,1,37891
76,0,2,1,39270
77,0,9,1,45977
78,0,6,1,94512
78,0,4,1,23439
79,0,3,1,66006
79,0,1,1,34823
79,0,14,1,61588
80,0,7,1,9292
81,0,3,1,94789
81,0,5,1,40256
82,0,12,1,58754
82,0,9,1,98518
82,0,4,1,19665
83,0,9,1,38714
83,0,9,1,51385
84,0,3,1,17064
85,0,10,1,99907
85,0,4,1,6006
85,0,8,1,85167
86,0,8,1,67377
87,0,3,1,37022
87,0,1,1,58518
87,0,1,1,1244
88,0,6,1,10074
88,0,9,1,66503
89,0,15,1,7701
89,0,3,1,58921
89,0,11,1,92560
90,0,2,1,70308
91,0,12,1,5088
92,0,1,1,37975
92,0,15,1,87626
92,0,6,1,72937
93,0,9,1,47984
93,0,8,1,80257
93,0,11,1,45454
94,0,15,1,75552
94,0,2,1,94923
94,0,11,1,14516
95,0,7,1,10876
95,0,3,1,2978
96,0,8,1,1133
96,0,13,1,73168
97,0,3,1,61701
98,0,8,1,17539
98,0,14,1,59771
99,0,15,1,37209
99,0,10,1,52991
99,0,1,1,75483
100,0,7,1,80807
100,0,6,1,64267
101,0,14,1,59912
101,0,8,1,53877
102,0,6,1,64131
102,0,4,1,99322
102,0,11,1,44837
103,0,15,1,85327
104,0,3,1,47137
104,0,9,1,72027
104,0,6,1,72394
105,0,12,1,91206
105,0,5,1,43826
105,0,1,1,31165
106,0,7,1,87634
106,0,2,1,92185
106,0,13,1,80698
107,0,10,1,23801
107,0,12,1,94338
107,0,9,1,51297
108,0,4,1,49719
108,0,11,1,99584
109,0,11,1,96882
109,0,8,1,15028
110,0,4,1,59535
110,0,8,1,83141
111,0,14,1,78876
111,0,11,1,63314
111,0,11,1,96735
112,0,12,1,88845
113,0,12,1,4145
113,0,14,1,73807
113,0,6,1,58835
114,0,14,1,36815
114,0,6,1,26751
114,0,8,1,47709
115,0,14,1,51362
115,0,9,1,59341
116,0,1,1,83205
116,0,15,1,38673
116,0,7,1,82746
117,0,7,1,7367
118,0,15,1,65271
119,0,5,1,5034
120,0,12,1,48283
121,0,13,1,54762
121,0,4,1,96907
122,0,7,1,55700
122,0,5,1,32741
122,0,11,1,15057
123,0,10,1,21036
124,0,4,1,87921
124,0,8,1,75445
125,0,12,1,80711
126,0,1,1,82447
126,0,5,1,65376
127,0,6,1,16573
127,0,3,1,32603
127,0,13,1,76416
128,0,12,1,35535
129,0,10,1,97435
130,0,2,1,78914
130,0,4,1,80969
131,0,1,1,69992
131,0,9,1,19423
132,0,2,1,14390
133,0,6,1,79649
133,0,12,1,48672
134,0,5,1,57880
134,0,9,1,91956
134,0,10,1,65253
135,0,8,1,8246
135,0,1,1,40390
136,0,5,1,90916
137,0,2,1,92984
137,0,14,1,9495
138,0,8,1,6068
138,0,4,1,12521
139,0,11,1,60136
139,0,5,1,55922
139,0,12,1,24408
140,0,12,1,29542
140,0,1,1,70141
140,0,14,1,24184
141,0,9,1,20265
142,0,11,1,11087
143,0,6,1,84461
144,0,9,1,72632
144,0,14,1,19941
145,0,13,1,48285
146,0,15,1,71642
146,0,2,1,66856
146,0,9,1,24775
147,0,13,1,17103
147,0,7,1,81887
147,0,12,1,50484
148,0,4,1,25205
148,0,9,1,29263
149,0,12,1,77707
150,0,2,1,43144
150,0,10,1,41192
150,0,3,1,54012
151,0,9,1,36791
151,0,8,1,18710
152,0,1,1,96946
152,0,4,1,96603
152,0,13,1,60971
153,0,7,1,60931
154,0,8,1,72726
155,0,11,1,78165
155,0,14,1,83621
156,0,10,1,69071
157,0,10,1,66159
157,0,12,1,66804
157,0,8,1,74259
158,0,11,1,44894
159,0,9,1,58346
160,0,2,1,73243
160,0,5,1,66816
161,0,12,1,7841
162,0,11,1,42601
162,0,4,1,86672
163,0,13,1,19311
163,0,5,1,34032
163,0,10,1,41100
164,0,1,1,1163
165,0,7,1,13679
166,0,2,1,18785
167,0,2,1,31346
167,0,11,1,23649
168,0,13,1,1791
168,0,3,1,95139
169,0,12,1,32416
169,0,1,1,45032
170,0,14,1,826
171,0,7,1,54588
171,0,13,1,8125
172,0,13,1,81215
172,0,6,1,83200
172,0,10,1,6783
173,0,15,1,50099
173,0,3,1,10711
174,0,13,1,18928
175,0,6,1,97728
176,0,5,1,7124
177,0,5,1,55416
177,0,14,1,68012
177,0,5,1,5561
178,0,15,1,74054
178,0,7,1,33967
179,0,4,1,88094
179,0,15,1,54761
180,0,11,1,92709
180,0,7,1,38683
181,0,3,1,1229
181,0,9,1,10181
181,0,13,1,29916
182,0,12,1,21355
182,0,3,1,84783
183,0,15,1,44048
183,0,15,1,27570
184,0,9,1,13576
185,0,3,1,55319
185,0,5,1,60958
185,0,5,1,31237
186,0,1,1,7440
186,0,12,1,84420
187,0,2,1,98639
187,0,8,1,89572
187,0,14,1,77422
188,0,5,1,30690
188,0,5,1,33594
188,0,13,1,80514
189,0,14,1,79733
189,0,8,1,7408
190,0,6,1,79724
190,0,11,1,90438
190,0,10,1,90564
191,0,1,1,95890
191,0,2,1,70544
192,0,14,1,50335
192,0,11,1,37941
193,0,13,1,84467
193,0,5,1,96509
193,0,4,1,29169
194,0,10,1,59164
194,0,11,1,28884
195,0,3,1,77274
195,0,11,1,74502
196,0,7,1,37269
197,0,9,1,78755
197,0,14,1,8096
197,0,10,1,25793
198,0,9,1,72830
199,0,8,1,41114
200,0,15,1,37635
200,0,7,1,1872
200,0,1,1,59638
201,0,10,1,26767
202,0,4,1,7607
202,0,6,1,96684
203,0,15,1,79120
203,0,5,1,50871
203,0,12,1,24238
204,0,15,1,47220
205,0,8,1,5510
205,0,7,1,51434
205,0,8,1,38532
206,0,6,1,11283
207,0,15,1,64335
208,0,4,1,58429
208,0,6,1,52863
208,0,12,1,11666
209,0,2,1,95577
209,0,1,1,75060
209,0,8,1,58922
210,0,5,1,91990
210,0,10,1,7125
210,0,12,1,28726
211,0,15,1,9225
211,0,9,1,21907
211,0,15,1,63112
212,0,6,1,8613
213,0,3,1,83124
213,0,2,1,87089
214,0,10,1,42688
215,0,10,1,88651
215,0,11,1,83621
216,0,13,1,22328
217,0,15,1,64674
217,0,15,1,5999
217,0,9,1,89271
218,0,14,1,34793
218,0,5,1,28172
219,0,1,1,25665
219,0,10,1,26253
220,0,6,1,64626
221,0,6,1,97927
221,0,12,1,85801
221,0,11,1,94642
222,0,9,1,23123
222,0,7,1,38711
222,0,3,1,12394
223,0,10,1,35493
223,0,11,1,69078
223,0,8,1,96028
224,0,9,1,78910
224,0,8,1,52157
225,0,13,1,82563
225,0,9,1,92850
226,0,10,1,73954
226,0,13,1,88589
227,0,8,1,82792
228,0,11,1,81052
228,0,9,1,42750
229,0,11,1,3421
229,0,13,1,96200
230,0,7,1,12696
231,0,8,1,82984
231,0,6,1,69200
232,0,15,1,72644
232,0,9,1,37685
232,0,11,1,52648
233,0,9,1,85444
233,0,12,1,50035
234,0,2,1,69085
235,0,5,1,94866
235,0,12,1,90670
236,0,13,1,77820
236,0,12,1,49676
237,0,4,1,28516
237,0,1,1,84593
237,0,1,1,84866
238,0,8,1,39158
238,0,2,1,18477
239,0,6,1,66406
239,0,10,1,48132
239,0,10,1,48643
240,0,1,1,21241
240,0,13,1,38592
240,0,13,1,1481
241,0,6,1,16126
241,0,1,1,12997
241,0,12,1,32446
242,0,2,1,59896
242,0,4,1,84575
242,0,12,1,3599
243,0,8,1,75937
243,0,15,1,49522
243,0,13,1,38056
244,0,2,1,19913
244,0,15,1,33431
244,0,13,1,6530
245,0,8,1,72439
246,0,15,1,21665
247,0,11,1,82937
248,0,3,1,9129
248,0,8,1,9672
249,0,4,1,9665
249,0,15,1,28416
250,0,8,1,64125
250,0,3,1,93316
250,0,14,1,91063
251,0,3,1,31761
251,0,13,1,49970
252,0,10,1,51708
252,0,2,1,15163
252,0,4,1,6778
253,0,15,1,28893
254,0,4,1,41305
254,0,6,1,45885
254,0,11,1,17290
255,0,10,1,67518
255,0,15,1,81177
256,0,13,1,94140
256,0,7,1,50048
257,0,9,1,30757
258,0,1,1,77529
258,0,4,1,91018
259,0,13,1,77765
259,0,13,1,95110
260,0,10,1,89232
261,0,6,1,19138
262,0,2,1,68357
262,0,6,1,41121
263,0,5,1,44486
263,0,1,1,63541
264,0,11,1,93525
264,0,10,1,49625
265,0,1,1,87086
265,0,10,1,1107
266,0,14,1,86541
267,0,1,1,74946
267,0,11,1,4547
267,0,15,1,74673
268,0,5,1,54559
269,0,14,1,93054
269,0,5,1,61821
269,0,5,1,8327
270,0,14,1,32409
270,0,12,1,78183
271,0,12,1,95163
271,0,7,1,27490
271,0,13,1,23943
272,0,8,1,50966
272,0,15,1,10350
272,0,8,1,32064
273,0,1,1,72600
273,0,7,1,24868
273,0,3,1,5235
274,0,2,1,75414
275,0,9,1,97855
276,0,6,1,60961
277,0,5,1,68610
278,0,8,1,24937
278,0,4,1,64123
279,0,8,1,56861
280,0,9,1,59755
281,0,13,1,65032
281,0,12,1,47770
281,0,13,1,13739
282,0,5,1,83332
282,0,7,1,99024
282,0,14,1,28517
283,0,14,1,77358
283,0,13,1,67355
284,0,5,1,55794
284,0,4,1,72288
285,0,3,1,98226
285,0,15,1,3789
286,0,7,1,4842
286,0,5,1,10382
287,0,3,1,43554
288,0,8,1,18281
288,0,11,1,85104
288,0,15,1,54338
289,0,10,1,70422
289,0,4,1,96499
290,0,9,1,7952
290,0,7,1,30883
290,0,11,1,65870
291,0,9,1,36872
291,0,2,1,36388
291,0,14,1,84679
292,0,6,1,48987
292,0,1,1,9936
293,0,10,1,2998
294,0,13,1,94198
294,0,4,1,43909
294,0,6,1,16141
295,0,4,1,84788
296,0,7,1,22405
297,0,4,1,99670
298,0,3,1,56885
298,0,9,1,41948
299,0,3,1,99898
299,0,14,1,22490
300,0,3,1,3216
301,0,7,1,15634
301,0,14,1,36145
302,0,4,1,97850
303,0,4,1,8185
303,0,14,1,53591
304,0,3,1,50514
305,0,11,1,64900
305,0,2,1,18178
306,0,5,1,39997
306,0,3,1,83219
307,0,15,1,95679
307,0,9,1,92241
308,0,14,1,51453
309,0,15,1,64953
309,0,8,1,86907
310,0,2,1,51265
311,0,11,1,88239
311,0,1,1,96766
312,0,11,1,18009
313,0,5,1,14185
313,0,2,1,31304
313,0,15,1,10779
314,0,13,1,65348
315,0,13,1,28838
316,0,1,1,29260
316,0,1,1,57473
317,0,5,1,10004
317,0,4,1,79006
318,0,13,1,53693
318,0,12,1,18366
318,0,12,1,40662
319,0,4,1,76575
319,0,9,1,5262
320,0,9,1,46192
320,0,1,1,34997
321,0,4,1,80734
321,0,14,1,89340
321,0,6,1,42797
322,0,9,1,31675
323,0,14,1,82541
323,0,10,1,93492
323,0,3,1,24214
324,0,3,1,81137
324,0,3,1,79701
324,0,4,1,35259
325,0,8,1,56162
325,0,5,1,52395
325,0,10,1,87935
326,0,7,1,79558
326,0,5,1,41510
326,0,6,1,70210
327,0,14,1,49557
327,0,10,1,21985
328,0,1,1,5515
329,0,9,1,14703
329,0,13,1,53522
329,0,7,1,45561
330,0,10,1,49042
330,0,6,1,90938
331,0,15,1,30890
331,0,13,1,48527
331,0,7,1,51129
332,0,9,1,14579
333,0,10,1,65322
